veh182	2021-07-28 00:04:33	1080.39	345.32	70	0.036
veh184	2021-07-28 00:04:33	734.84	542.26	70	44.928
veh185	2021-07-28 00:04:33	1080.59	353.17	70	4.320
veh187	2021-07-28 00:04:33	1071.67	694.46	70	46.872
veh188	2021-07-28 00:04:33	585.94	508.34	70	39.312
veh189	2021-07-28 00:04:33	595.13	685.39	70	0.000
veh190	2021-07-28 00:04:33	1091.09	742.43	70	0.000
veh191	2021-07-28 00:04:33	1126.39	692.57	70	0.000
veh193	2021-07-28 00:04:33	1126.06	674.75	70	50.724
veh195	2021-07-28 00:04:33	979.23	339.7	70	16.956
veh196	2021-07-28 00:04:33	1085.27	954.65	70	16.200
veh197	2021-07-28 00:04:33	1110.65	909.45	70	6.120
veh198	2021-07-28 00:04:33	592.67	612.47	70	46.332
veh200	2021-07-28 00:04:33	1098.15	463.29	70	0.000
veh201	2021-07-28 00:04:33	1056.87	698.06	70	55.008
veh202	2021-07-28 00:04:33	865.37	504.65	70	31.608
veh203	2021-07-28 00:04:33	1068.68	700.95	70	51.444
veh205	2021-07-28 00:04:33	1154.62	680.42	70	58.500
veh206	2021-07-28 00:04:33	764.64	966.47	70	22.860
veh207	2021-07-28 00:04:33	1091.36	752.91	70	24.768
veh209	2021-07-28 00:04:33	886.86	431.8	70	54.180
veh210	2021-07-28 00:04:33	756.57	933.25	70	36.252
veh211	2021-07-28 00:04:33	1094.39	695.2	70	35.964
veh213	2021-07-28 00:04:33	1096.78	964.27	70	0.000
veh214	2021-07-28 00:04:33	1126.4	684.35	70	53.100
veh215	2021-07-28 00:04:33	755.96	913.93	70	35.280
veh216	2021-07-28 00:04:33	589.22	510.77	70	13.284
veh217	2021-07-28 00:04:33	1133.89	692.37	70	0.000
veh218	2021-07-28 00:04:33	1110.2	681.04	70	49.896
veh219	2021-07-28 00:04:33	1097.27	431.04	70	52.416
veh220	2021-07-28 00:04:33	883.56	503.93	70	23.472
veh221	2021-07-28 00:04:33	758.17	507.94	70	41.616
veh222	2021-07-28 00:04:33	591.68	583.42	70	48.492
veh223	2021-07-28 00:04:33	594.74	725.99	70	0.000
veh225	2021-07-28 00:04:33	731.98	498.9	70	0.000
